,warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label,method_content
171,935,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.SPSDescriptor,paramDefaults,setParameterDefaults,,this.paramDefaults,"paramDefaults,values",635,635,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java#L635,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,,close,"public final synchronized void setParameterDefaults(Object[] values)
	{
		this.paramDefaults = values;
	}"
172,939,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.TriggerInfo,columnIds,<init>,,changedCols,"changedCols,columnIds",97,97,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/TriggerInfo.java#L97,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/TriggerInfo.java,,unknown,
173,947,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.execute,org.apache.derby.impl.sql.execute.IndexSetChanger,irgs,<init>,,irgs,"irgs,irgs",125,125,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java#L125,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/IndexSetChanger.java,,open,
174,951,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.catalog.types,org.apache.derby.catalog.types.RoutineAliasInfo,parameterModes,getParameterModes,,parameterModes,parameterModes,240,240,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java#L240,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java,,close,"public int[] getParameterModes() {
		return parameterModes;
	}"
175,953,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql,org.apache.derby.impl.sql.GenericPreparedStatement,updateColumns,getUpdateColumns,,return updateColumns;,,1071,1071,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java#L1071,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/GenericPreparedStatement.java,,unknown,"public String[]	getUpdateColumns() 
	{
		return updateColumns;
	}"
176,968,derby,EI_EXPOSE_REP2,B,last,,MALICIOUS_CODE,org.apache.derby.impl.sql.catalog,org.apache.derby.impl.sql.catalog.XPLAINStatementTimingsDescriptor,begin_comp_time,<init>,,begin_comp_time,"begin_comp_time,begin_comp_time",71,71,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java#L71,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,,close,
177,985,derby,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.derby.iapi.sql.dictionary,org.apache.derby.iapi.sql.dictionary.SPSDescriptor,params,getParams,,params,params,596,596,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java#L596,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,,close,"public final synchronized DataTypeDescriptor[] getParams()
		throws StandardException
	{
        if (params == null && !lookedUpParams) {
            List tmpDefaults = new ArrayList();
            params = getDataDictionary().getSPSParams(this, tmpDefaults);
            paramDefaults = tmpDefaults.toArray();
            lookedUpParams = true;
        }

		return params;
	}"
178,768,derby,EI_EXPOSE_REP2,A,last,,MALICIOUS_CODE,org.apache.derby.client.net,org.apache.derby.client.net.DynamicByteArrayOutputStream,buf,<init>,,buf,"buf,data",59,59,close,https://github.com/apache/derby/tree/9495437c8b640d689c8a67563097b86cb0cd6fca//java/client/org/apache/derby/client/net/DynamicByteArrayOutputStream.java#L59,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/net/DynamicByteArrayOutputStream.java,,unknown,
179,986,derby,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.derby.client.net,org.apache.derby.client.net.DynamicByteArrayOutputStream,buf,getByteArray,,buf,buf,138,138,close,https://github.com/apache/derby/tree/9495437c8b640d689c8a67563097b86cb0cd6fca//java/client/org/apache/derby/client/net/DynamicByteArrayOutputStream.java#L138,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/net/DynamicByteArrayOutputStream.java,,unknown,"public byte[] getByteArray()
	{
		return buf;
	}"
180,1720,lucene-solr,EI_EXPOSE_REP2,A,last,,MALICIOUS_CODE,org.apache.lucene.benchmark.byTask.feeds,org.apache.lucene.benchmark.byTask.feeds.LineDocSource$LineParser,header,<init>,,this.header = header;,,60,60,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/LineDocSource.java#L60,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/LineDocSource.java,,unknown,
181,1980,lucene-solr,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.lucene.index,org.apache.lucene.index.IndexReader$CompositeReaderContext,leaves,leaves,,return leaves;,,1262,1262,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/java/org/apache/lucene/index/IndexReader.java#L1262,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/java/org/apache/lucene/index/IndexReader.java,,unknown,"public AtomicReaderContext[] leaves() {
      return null;
    }"
182,2360,lucene-solr,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.lucene.benchmark.byTask.stats,org.apache.lucene.benchmark.byTask.stats.TaskStats,countsByTime,getCountsByTime,,countsByTime,countsByTime,104,104,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/stats/TaskStats.java#L104,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/stats/TaskStats.java,,unknown,"public int[] getCountsByTime() {
    return countsByTime;
  }"
183,2930,lucene-solr,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.lucene.sandbox.postingshighlight,org.apache.lucene.sandbox.postingshighlight.Passage,matchTerms,getMatchTerms,,matchTerms,matchTerms,117,117,close,https://github.com/apache/lucene-solr/tree/9e82c2409d62e7be04dc4fae7c45c3712be639a2//lucene/sandbox/src/java/org/apache/lucene/sandbox/postingshighlight/Passage.java#L117,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/sandbox/src/java/org/apache/lucene/sandbox/postingshighlight/Passage.java,,unknown,"public Term[] getMatchTerms() {
    return matchTerms;
  }"
184,2990,lucene-solr,EI_EXPOSE_REP,B,last,,MALICIOUS_CODE,org.apache.lucene.sandbox.postingshighlight,org.apache.lucene.sandbox.postingshighlight.Passage,matchEnds,getMatchEnds,,matchEnds,matchEnds,109,109,close,https://github.com/apache/lucene-solr/tree/9e82c2409d62e7be04dc4fae7c45c3712be639a2//lucene/sandbox/src/java/org/apache/lucene/sandbox/postingshighlight/Passage.java#L109,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/sandbox/src/java/org/apache/lucene/sandbox/postingshighlight/Passage.java,,unknown,"public int[] getMatchEnds() {
    return matchEnds;
  }"
185,1737,lucene-solr,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.lucene.search.postingshighlight,org.apache.lucene.search.postingshighlight.Passage,matchTerms,getMatchTerms,,matchTerms,matchTerms,158,158,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/highlighter/src/java/org/apache/lucene/search/postingshighlight/Passage.java#L158,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/highlighter/src/java/org/apache/lucene/search/postingshighlight/Passage.java,,unknown,"public BytesRef[] getMatchTerms() {
    return matchTerms;
  }"
186,1852,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.lucene.queries.mlt,org.apache.lucene.queries.mlt.MoreLikeThisQuery,moreLikeFields,<init>,,moreLikeFields,"moreLikeFields,moreLikeFields",57,57,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/queries/src/java/org/apache/lucene/queries/mlt/MoreLikeThisQuery.java#L57,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/queries/src/java/org/apache/lucene/queries/mlt/MoreLikeThisQuery.java,,open,
187,1948,lucene-solr,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.lucene.search.postingshighlight,org.apache.lucene.search.postingshighlight.Passage,matchStarts,getMatchStarts,,matchStarts,matchStarts,138,138,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/highlighter/src/java/org/apache/lucene/search/postingshighlight/Passage.java#L138,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/highlighter/src/java/org/apache/lucene/search/postingshighlight/Passage.java,,unknown,"public int[] getMatchStarts() {
    return matchStarts;
  }"
188,2027,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.solr.update.processor,org.apache.solr.update.processor.UpdateRequestProcessorChain,chain,<init>,,chain,"chain,chain",164,164,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/update/processor/UpdateRequestProcessorChain.java#L164,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/update/processor/UpdateRequestProcessorChain.java,,open,
189,2255,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.solr.cloud,org.apache.solr.cloud.DistributedQueue$QueueEvent,bytes,setBytes,,this.bytes = bytes;,,370,370,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/cloud/DistributedQueue.java#L370,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/cloud/DistributedQueue.java,,open,"public void setBytes(byte[] bytes) {
      this.bytes = bytes;
    }"
190,2259,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.lucene.classification,org.apache.lucene.classification.SimpleNaiveBayesClassifier,textFieldNames,train,,textFieldNames,"textFieldNames,textFieldNames",88,88,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/classification/src/java/org/apache/lucene/classification/SimpleNaiveBayesClassifier.java#L88,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/classification/src/java/org/apache/lucene/classification/SimpleNaiveBayesClassifier.java,,unknown,"@Override
  public void train(AtomicReader atomicReader, String textFieldName, String classFieldName, Analyzer analyzer) throws IOException {
    train(atomicReader, textFieldName, classFieldName, analyzer, null);
  }"
191,2671,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.lucene.util.automaton,org.apache.lucene.util.automaton.Automaton,numberedStates,setNumberedStates,,numberedStates = states;,,321,321,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/core/src/java/org/apache/lucene/util/automaton/Automaton.java#L321,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/core/src/java/org/apache/lucene/util/automaton/Automaton.java,,open,"public void setNumberedStates(State[] states) {
    setNumberedStates(states, states.length);
  }"
192,2725,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.lucene.classification,org.apache.lucene.classification.KNearestNeighborClassifier,textFieldNames,train,,textFieldNames,"textFieldNames,textFieldNames",144,144,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/classification/src/java/org/apache/lucene/classification/KNearestNeighborClassifier.java#L144,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/classification/src/java/org/apache/lucene/classification/KNearestNeighborClassifier.java,,unknown,"@Override
  public void train(AtomicReader atomicReader, String textFieldName, String classFieldName, Analyzer analyzer) throws IOException {
    train(atomicReader, textFieldName, classFieldName, analyzer, null);
  }"
193,2810,lucene-solr,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.solr.client.solrj.response,org.apache.solr.client.solrj.response.FacetField,_end,getEnd,,_end,_end,119,119,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/solrj/src/java/org/apache/solr/client/solrj/response/FacetField.java#L119,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/solrj/src/java/org/apache/solr/client/solrj/response/FacetField.java,,unknown,"public Date getEnd() {
     return _end;
   }"
194,2861,lucene-solr,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.solr.cloud,org.apache.solr.cloud.DistributedQueue$QueueEvent,bytes,getBytes,,return bytes;,,374,374,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/cloud/DistributedQueue.java#L374,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/cloud/DistributedQueue.java,,unknown,"public byte[] getBytes() {
      return bytes;
    }"
195,2870,lucene-solr,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.solr.analysis,org.apache.solr.analysis.TokenizerChain,filters,<init>,,filters,"filters,filters",43,43,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/analysis/TokenizerChain.java#L43,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/analysis/TokenizerChain.java,,open,
196,9702,ant,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.Tar$TarLongFileMode,validModes,getValues,,validModes,validModes,868,868,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/Tar.java#L868,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/Tar.java,,open,"public String[] getValues() {
            return validModes;
        }"
197,9723,ant,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.tools.ant.types.selectors,org.apache.tools.ant.types.selectors.BaseExtendSelector,parameters,setParameters,,parameters,"parameters,parameters",57,57,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java#L57,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/types/selectors/BaseExtendSelector.java,,open,"public void setParameters(Parameter[] parameters) {
        this.parameters = parameters;
    }"
198,9732,ant,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.tools.zip,org.apache.tools.zip.AbstractUnicodeExtraField,unicodeName,getUnicodeName,,unicodeName,unicodeName,108,108,close,https://github.com/apache/ant/tree/02d9f46c2941a8ae665322e49d4d12ae7343ab3b//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java#L108,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java,,close,"public byte[] getUnicodeName() {
        return unicodeName;
    }"
199,9759,ant,EI_EXPOSE_REP2,A,last,,MALICIOUS_CODE,org.apache.tools.zip,org.apache.tools.zip.AbstractUnicodeExtraField,unicodeName,setUnicodeName,,this.unicodeName,"unicodeName,unicodeName",115,115,close,https://github.com/apache/ant/tree/02d9f46c2941a8ae665322e49d4d12ae7343ab3b//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java#L115,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java,,close,"public void setUnicodeName(byte[] unicodeName) {
        this.unicodeName = unicodeName;
        data = null;
    }"
200,9907,ant,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.tools.zip,org.apache.tools.zip.AbstractUnicodeExtraField,data,getCentralDirectoryData,,data,data,123,123,close,https://github.com/apache/ant/tree/02d9f46c2941a8ae665322e49d4d12ae7343ab3b//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java#L123,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java,,close,"public byte[] getCentralDirectoryData() {
        if (data == null) {
            this.assembleData();
        }
        return data;
    }"
201,1013,tomcat,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.bcel.classfile,org.apache.tomcat.util.bcel.classfile.ArrayElementValue,evalues,<init>,,datums,"datums,evalues",31,31,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/bcel/classfile/ArrayElementValue.java#L31,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/bcel/classfile/ArrayElementValue.java,,open,
202,1088,tomcat,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.catalina.core,org.apache.catalina.core.StandardContext,applicationEventListenersObjects,setApplicationEventListeners,,applicationEventListenersObjects = listeners;,,1133,1133,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/core/StandardContext.java#L1133,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/core/StandardContext.java,,close,"@Override
    public void setApplicationEventListeners(Object listeners[]) {
        applicationEventListenersObjects = listeners;
    }"
203,1197,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.net,org.apache.tomcat.util.net.NioEndpoint,enabledCiphers,getCiphersUsed,,return enabledCiphers;,,289,289,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/net/NioEndpoint.java#L289,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/net/NioEndpoint.java,,unknown,"@Override
    public String[] getCiphersUsed() {
        return enabledCiphers;
    }"
204,1212,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.net,org.apache.tomcat.util.net.NioEndpoint,oomParachuteData,getOomParachuteData,,return oomParachuteData;,,515,515,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/net/NioEndpoint.java#L515,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/net/NioEndpoint.java,,unknown,"public byte[] getOomParachuteData() {
        return oomParachuteData;
    }"
205,1332,tomcat,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.bcel.classfile,org.apache.tomcat.util.bcel.classfile.Annotations,annotation_table,setAnnotationTable,,annotation_table,"annotation_table,annotation_table",67,67,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/bcel/classfile/Annotations.java#L67,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/bcel/classfile/Annotations.java,,unknown,"public final void setAnnotationTable( AnnotationEntry[] annotation_table ) {
        this.annotation_table = annotation_table;
    }"
206,1349,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.catalina.core,org.apache.catalina.core.StandardContext,applicationEventListenersObjects,getApplicationEventListeners,,return (applicationEventListenersObjects);,,1120,1120,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/core/StandardContext.java#L1120,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/core/StandardContext.java,,close,"@Override
    public Object[] getApplicationEventListeners() {
        return (applicationEventListenersObjects);
    }"
207,1366,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.net,org.apache.tomcat.util.net.AbstractEndpoint,sslEnabledProtocolsarr,getSslEnabledProtocolsArray,,return this.sslEnabledProtocolsarr;,,978,978,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/net/AbstractEndpoint.java#L978,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/net/AbstractEndpoint.java,,unknown,"public String[] getSslEnabledProtocolsArray() {
        return this.sslEnabledProtocolsarr;
    }"
208,1424,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.bcel.classfile,org.apache.tomcat.util.bcel.classfile.JavaClass,annotations,getAnnotationEntries,,annotations,annotations,131,131,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/bcel/classfile/JavaClass.java#L131,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/bcel/classfile/JavaClass.java,,unknown,"public AnnotationEntry[] getAnnotationEntries() {
        if (annotationsOutOfDate) {
            // Find attributes that contain annotation data
            List<AnnotationEntry> accumulatedAnnotations = new ArrayList<>();
            for (int i = 0; i < attributes.length; i++) {
                Attribute attribute = attributes[i];
                if (attribute instanceof Annotations) {
                    Annotations runtimeAnnotations = (Annotations)attribute;
                    for(int j = 0; j < runtimeAnnotations.getAnnotationEntries().length; j++)
                        accumulatedAnnotations.add(runtimeAnnotations.getAnnotationEntries()[j]);
                }
            }
            annotations = accumulatedAnnotations.toArray(new AnnotationEntry[accumulatedAnnotations.size()]);
            annotationsOutOfDate = false;
        }
        return annotations;
    }"
209,1454,tomcat,EI_EXPOSE_REP,C,last,,MALICIOUS_CODE,org.apache.catalina.authenticator,org.apache.catalina.authenticator.SingleSignOnEntry,sessions,findSessions,,this.sessions,sessions,113,113,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/authenticator/SingleSignOnEntry.java#L113,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/authenticator/SingleSignOnEntry.java,,open,"public synchronized Session[] findSessions() {
        return (this.sessions);
    }"
210,1523,tomcat,EI_EXPOSE_REP2,C,last,,MALICIOUS_CODE,org.apache.tomcat.util.net,org.apache.tomcat.util.net.NioEndpoint,oomParachuteData,setOomParachuteData,,this.oomParachuteData = oomParachuteData;,,258,258,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/net/NioEndpoint.java#L258,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/net/NioEndpoint.java,,unknown,"public void setOomParachuteData(byte[] oomParachuteData) {
        this.oomParachuteData = oomParachuteData;
    }"
211,1080,tomcat,EI_EXPOSE_REP2,A,last,,MALICIOUS_CODE,org.apache.naming.resources,org.apache.naming.resources.Resource,binaryContent,setContent,,binaryContent,"binaryContent,binaryContent",100,100,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/naming/resources/Resource.java#L100,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/naming/resources/Resource.java,,unknown,"public void setContent(InputStream inputStream) {
        this.inputStream = inputStream;
    }"
212,1317,tomcat,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.tomcat.util.modeler,org.apache.tomcat.util.modeler.NotificationInfo,notifTypes,getNotifTypes,,return (this.notifTypes);,,77,77,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/tomcat/util/modeler/NotificationInfo.java#L77,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/modeler/NotificationInfo.java,,open,"public String[] getNotifTypes() {
        return (this.notifTypes);
    }"
213,1357,tomcat,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.naming.resources,org.apache.naming.resources.Resource,binaryContent,getContent,,binaryContent,binaryContent,80,80,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/naming/resources/Resource.java#L80,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/naming/resources/Resource.java,,unknown,"public byte[] getContent() {
        return binaryContent;
    }"
214,1489,tomcat,EI_EXPOSE_REP,A,last,,MALICIOUS_CODE,org.apache.tomcat.util.modeler,org.apache.tomcat.util.modeler.OperationInfo,parameters,getSignature,,return (this.parameters);,,105,105,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/tomcat/util/modeler/OperationInfo.java#L105,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/modeler/OperationInfo.java,,open,"public ParameterInfo[] getSignature() {
        return (this.parameters);
    }"
